Sample	Coalescent Time	First Ascertained	First Unascertained	IndexAtCoalescent
2864	17.613766486578193	2.521785	10.937225	0
2118	6.038560000000001	8.278565	0.836945	1
4199	15.104065	29.475575	3.549625	0
0731	13.196913566419571	20.238155	2.763050	0
4200	9.270270000000004	21.863500	7.852610	0
4860	6.223250000000006	23.594695	3.354715	0
1959	16.712254999999995	24.287100	11.436180	0
0461	13.598072567068652	4.891365	9.766670	0
0281	4.757409999999999	13.551355	7.323360	1
2635	14.645687169094872	28.207200	12.308165	0
3146	17.789369999999995	5.381195	10.735745	0
4827	9.015626873590191	1.874275	6.954345	0
0373	15.916741612103763	23.982325	3.423335	0
4006	29.807359999999996	26.172325	6.675485	0
3117	15.163619293389534	29.145250	6.534595	0
2661	2.095100000000001	9.144345	2.924015	1
3660	2.711584999999997	17.295890	2.467765	0
1420	10.720050000000002	14.517145	10.892695	0
0979	32.201047935138696	16.136650	8.833365	0
2454	28.82847593934454	4.464315	8.646120	0
4127	4.720545000000004	8.440990	4.260645	0
3562	3.208715	6.797760	2.763780	0
4087	4.680395000000001	8.063580	3.866080	0
0765	14.520439048299101	27.035185	11.264995	0
4686	7.859716927206947	11.594225	6.905435	0
4655	8.219191158584767	11.655180	3.796730	0
4784	21.774560270795703	8.707075	6.729140	0
2084	46.16883668054931	32.529530	12.987795	0
3957	13.56924	7.601855	2.458275	0
1308	4.146400000000003	7.593460	6.640445	0
3342	28.742210987889976	16.737805	5.285200	0
0830	12.226539724464898	15.478190	6.102435	0
0734	21.045146002106335	13.515585	14.201055	0
4956	20.943741916232916	11.362815	7.373365	0
2965	17.673729020494104	9.475765	14.656940	0
1972	30.839648062563178	35.395510	8.182935	0
3464	4.520670350447331	6.617085	4.270500	0
3786	7.510604999999999	10.866050	5.750210	0
2952	13.390558148245129	22.317560	6.623290	0
4276	12.143915000000002	4.223780	4.669445	1
2768	4.343500000000003	4.026315	5.743640	0
3864	17.976510212304028	11.016795	3.128780	0
3958	1.7662350000000036	14.058340	7.317885	1
4546	7.134040508623129	12.781570	2.922920	0
2887	11.959313643108867	18.605510	4.450445	0
2148	10.809109999999999	13.683120	3.679565	0
4938	7.075525	8.379670	7.339055	0
2901	17.515255	25.601100	14.117835	0
1603	15.900027869952854	27.787815	9.110400	0
4310	6.17909223433486	10.253580	1.522050	0
1476	26.704328119441236	16.732695	17.039295	0
1073	25.849065802499155	38.611525	7.014570	0
0741	31.96405524258725	42.689670	12.838510	0
3295	42.53899375767047	42.337445	4.754855	0
3252	7.801145000000001	18.814290	5.465875	0
2734	11.933997646776188	22.001835	8.116140	0
4572	9.353855	16.256370	4.980425	1
1230	21.427759861527772	35.933520	9.921795	0
2893	5.144201824961391	8.205200	0.142350	0
1310	12.866980000000005	2.415570	6.989020	0
1051	7.796038418911518	4.160270	9.460800	0
4417	10.134332079360572	19.154105	3.696355	0
0285	18.26533	3.088630	7.599300	0
0038	11.465858480249842	22.671610	3.090820	0
2544	6.293703237073403	9.240340	2.538210	0
3386	18.85279198378295	17.131640	7.446000	0
3993	4.425259999999996	9.909750	4.054785	0
2755	16.06116720381434	15.113920	2.139995	0
2919	3.46677642941092	11.613570	7.637990	0
0860	6.023229999999996	2.494410	7.379205	0
2463	20.33050000000001	17.268150	9.675785	0
2251	27.866654999999998	10.554705	3.057240	0
1729	8.434784999999996	4.643530	11.300765	0
4928	5.093209999999998	9.184495	4.635865	1
1849	2.245114999999996	1.050105	8.900890	1
2280	7.180249560278142	8.784455	8.093875	0
3558	47.365319999999976	14.040820	3.209810	0
0399	4.1571675	16.048320	3.089725	0
4183	2.9568649999999987	12.187350	1.558550	0
4826	1.893254999999999	17.006810	6.492255	0
4622	14.95624	14.198135	5.316590	0
1703	7.686899999999999	20.019520	8.775330	0
0422	8.632107344071823	12.721345	8.343900	0
2655	17.15208	20.461535	7.531045	0
0520	14.096665000000002	8.648310	9.610815	1
2683	20.243891197041126	22.281060	3.937620	0
4902	7.553438629076594	12.135520	14.414580	0
4319	13.431790048783585	10.543025	3.733950	0
4794	12.112890000000002	13.114085	5.988920	0
2658	25.290153687691156	33.689500	2.275775	0
3941	5.7858817778592355	2.939345	6.841560	0
3139	7.851880000000002	24.118470	6.510870	0
4803	0.25112000000000295	19.259225	5.558585	1
4894	22.395305000000004	23.155600	1.281515	0
3100	6.9056396407259815	10.074000	5.283010	0
3709	10.209419416019688	9.683450	8.086210	0
4121	10.347252195660348	6.503570	8.543190	0
4777	36.561319999999995	9.305675	6.058270	0
4779	4.098585000000001	6.195145	5.160370	0
3563	15.389495000000007	20.257865	3.170025	0
1289	30.840675000000005	25.823385	3.615690	0
1530	5.544383397255324	3.378075	6.091485	0
3069	9.783825	9.291075	8.210675	0
0455	5.526465000000001	13.301695	2.415570	0
2706	17.526730769145548	6.040385	18.193425	0
0064	3.6883173012235573	21.406520	6.866745	0
2648	8.649039999999998	18.924155	5.862265	0
2245	20.09613294432055	10.966060	7.646750	0
3973	9.300565	14.607665	1.662940	0
0187	10.738456394022968	23.527170	7.282115	0
3238	5.344594261577769	4.132895	9.363710	0
0648	6.268509999999998	7.521555	3.737600	1
0729	2.8351623551635186	6.208285	1.011050	0
2150	2.896837059786053	7.097790	5.769190	0
0626	18.66741124384259	30.103010	6.359760	0
4763	3.0484800000000005	2.256795	2.479080	1
0660	7.527843074813631	25.060900	4.944655	0
1524	18.551608049692156	2.697715	4.478550	0
3857	8.340249999999997	2.737865	7.001430	0
4875	14.909519999999999	8.196440	14.189010	0
1065	43.898914999999995	6.040385	15.637695	0
0206	4.017920000000002	10.074730	4.312110	1
4553	8.582975000000001	9.694035	3.862430	0
1781	19.849204712945827	40.282860	11.763950	0
2665	19.502315000000003	25.272965	8.351200	0
2614	2.540035	6.882075	2.021370	0
0239	10.229953689846784	2.202775	6.200985	0
0548	29.26361760779489	29.746405	4.440590	0
0351	6.224345	23.693975	3.018550	0
4227	10.195756552366863	10.342640	2.213360	0
3508	5.68064671715478	17.023965	6.691545	0
1122	8.71255	20.201655	6.049875	0
0238	12.004120000000002	10.092250	3.386835	0
1539	17.85778823755801	28.050250	10.838310	0
1199	14.568610000000001	9.418095	6.254640	0
0001	3.699516528714144	11.596415	6.941570	0
0125	8.001119615418562	14.856230	11.994995	0
4697	20.560450000000007	10.378045	1.402695	0
0078	15.438405000000003	12.913700	2.094735	0
3888	24.47106000000001	21.247380	4.284005	0
4142	27.180819999999997	17.038565	11.387635	0
1210	21.20117096352888	18.374100	4.861435	0
3738	4.742810000000002	35.497345	13.037070	0
2192	25.20907364005009	5.219135	5.961910	0
2710	7.468660024484445	14.682855	7.619740	0
1129	11.290180000000001	11.258060	13.992275	0
0980	6.543720000000002	9.052730	2.812325	0
2302	46.1519334286462	30.537360	7.431035	0
0957	11.2795810165433	17.890840	0.730000	0
4365	0.7300000000000006	9.569570	6.230185	0
1204	18.652436177021176	23.407815	5.284470	0
1737	21.856200000000005	16.279365	5.923220	0
3399	52.20339499999999	15.402270	17.613440	0
4490	15.771284999999999	18.223720	13.970010	0
1915	10.782100000000003	10.628070	4.759235	0
3977	7.821220000000001	13.275050	7.447460	0
1938	0.38945499999999694	8.765110	2.674355	0
2827	8.269560310325696	10.491195	2.396225	0
0085	26.89246999999999	6.557590	4.546075	0
4380	8.363403342518309	12.423140	5.687065	0
1389	5.52141814454313	10.080570	3.808775	0
4122	16.452009999999998	9.041780	0.855195	0
4667	8.54392	9.733820	8.667655	0
3920	6.041159040756576	3.295950	5.887450	0
2621	2.1056849999999985	2.668150	4.039090	0
1651	21.49485	13.532010	22.436915	0
2512	18.074070000000003	24.022840	14.873750	0
3438	28.056356912064874	21.161240	7.976345	0
2006	29.03210576986756	31.299845	0.335070	0
3276	17.488609999999998	6.606135	9.453135	0
3468	13.288737511520626	18.023700	5.598005	0
2854	21.653240361631582	11.331790	6.770750	0
1077	11.770885	23.424240	0.239805	0
2159	12.55527	19.996890	3.006505	0
3044	9.556064999999998	5.888180	9.592930	0
1790	7.723530544247782	2.593325	7.135020	0
4098	7.504765000000001	15.560315	0.544945	1
3687	12.364375	9.623225	3.429905	0
3423	6.743037634429732	6.039290	4.013540	0
0098	29.175318855221295	16.585965	3.994195	0
4040	7.654590134869993	13.230155	8.787010	0
4023	2.6999049999999953	13.480910	2.960515	0
0966	39.029815000000006	22.974195	5.724660	0
2267	8.274185000000003	12.775365	6.917480	0
2446	27.718829999999993	13.043640	2.817435	0
4606	4.129495147620831	10.256500	4.004780	0
0109	0.8161400000000006	2.779840	3.531375	1
1854	2.350965000000001	2.849190	5.659690	0
1656	7.915390000000004	1.856755	6.833895	0
2771	12.30222045331199	12.342475	3.440490	0
2819	11.21645	11.633280	8.885925	0
4231	10.172915000000003	18.474475	4.067925	0
2213	1.5749750000000022	8.670210	2.796995	0
3160	1.3085442775138376	2.074295	4.128880	0
0961	22.379245	27.871035	1.181870	0
0391	1.9403811923035692	3.756945	2.434185	0
0332	17.961649999999995	19.136950	3.552180	0
0054	1.5971087660764522	2.486380	2.810500	0
0231	45.32606500000001	19.700875	7.526300	0
4344	12.98086	4.991740	13.169200	0
1989	13.319173922789831	22.146010	5.815545	0
0506	20.78007778119918	26.136190	12.554540	0
4840	1.6822850000000007	1.856390	4.807050	0
0619	16.91274563203096	19.825340	2.680925	0
2206	5.468064999999996	10.734650	1.549425	0
3542	6.488620289300904	11.559185	4.933340	0
1363	4.174505000000001	16.550925	10.724065	0
2028	10.03484448989595	11.803735	5.845475	0
2886	10.940606038789243	9.277570	10.876635	0
0069	4.848432980622004	11.774170	5.329365	0
4588	26.75997499999999	10.243360	7.123340	0
3681	14.567696066350045	22.354060	8.407410	0
0492	6.260479999999998	19.010295	2.604640	0
2642	19.85381	27.451285	7.701500	0
4636	7.286597745330593	15.429645	1.252315	0
3498	6.828528907343383	13.390390	8.782630	0
3514	4.992834999999996	22.493855	1.652355	0
4653	39.654848612497574	30.989230	1.854200	0
2381	1.076750000000005	3.026945	7.264230	0
3827	7.22569482014561	5.292500	4.313205	0
3799	9.658629999999997	4.912535	10.874080	0
3115	0.42120999999999953	10.412355	2.558285	1
3601	14.404457471744566	24.759410	12.211440	0
3270	8.028539999999996	1.796895	9.452770	0
1335	19.079852850117142	4.623090	6.535690	0
2821	23.462930000000007	20.791495	1.884495	0
3955	11.916155000000009	17.423275	7.434320	0
2408	7.639815000000003	15.488775	4.597905	0
0981	16.22657360502799	26.791730	2.396955	0
3373	2.76588160578777	12.028940	4.853040	0
2681	6.71016	12.281885	5.516975	0
0642	11.211704999999997	19.501220	1.243920	0
2581	33.719724729646614	24.809050	11.962510	0
4072	17.94367829758951	27.909725	0.839865	0
3022	3.638398901083092	9.408240	7.876335	0
0595	0.22265	8.965130	3.762055	1
4368	0.8694300000000008	2.996650	5.730135	1
4257	1.702725	4.955240	2.219200	0
0782	7.2032750000000005	17.574750	3.994925	0
1748	16.51625651111431	14.626280	9.120620	0
1466	7.791735527400763	7.984740	4.541330	0
0341	5.515529769556285	1.154860	6.310485	0
0542	6.764544999999997	13.397690	4.136910	1
1744	11.606459628110589	16.207460	6.054620	0
3228	22.342744999999997	38.223530	16.948045	0
0779	16.07650048703712	13.008600	5.681225	0
0278	22.547874999999998	26.335115	8.099715	0
3612	33.80265	34.055595	11.991710	0
2719	6.908719999999998	4.926040	9.073170	0
0892	18.53383239873472	21.593035	6.296250	0
0679	22.874550000000006	23.757485	2.479080	0
1961	3.8958534623611087	7.491260	4.636230	0
2638	16.119748004212436	12.095005	12.170560	0
2964	4.059165	6.212665	3.268210	0
1029	5.969210000000003	0.863225	5.812990	0
4579	19.119719455840517	4.048580	4.612870	0
3229	2.254994106505128	6.966025	8.149355	0
3290	15.973859999999998	25.458750	11.641310	0
0521	14.87465419370228	16.730140	0.265355	0
3509	11.659195	14.009795	1.619505	0
1131	8.785794116161322	8.121615	11.735845	0
4251	11.073005000000004	10.390820	9.702430	0
3650	6.959455	3.740520	4.158445	0
1358	35.436025	42.733835	0.903010	0
1611	11.846999657395433	15.242035	3.596710	0
4684	28.800121370079363	35.991190	3.358000	0
4554	9.107115	15.023765	8.085845	0
2055	17.260025157208922	26.122685	3.564590	0
0255	29.49298123470129	15.290580	10.110865	0
0140	13.362264150178046	18.452210	1.838505	0
2235	3.8660799999999953	9.962310	4.448255	0
4252	35.646995	30.370920	6.468530	0
2538	13.90100614714848	11.020810	3.717525	0
1099	23.640183663193678	29.182115	8.458510	0
3293	3.7478199999999973	2.754655	5.648740	1
1731	22.48790843381332	13.117735	7.812095	0
1092	16.452169110928466	6.431300	3.270035	0
3847	38.60459000000001	7.239045	3.125495	0
1794	14.445605	33.276685	6.164120	0
3410	11.930740679705684	4.574910	10.011585	0
1614	4.237649999999999	7.641275	2.104225	1
0314	10.809912075405931	14.272960	7.765010	0
2060	6.711923238963571	11.366465	9.138505	0
3375	45.902765	0.645685	4.563230	0
2858	24.4039	6.997780	13.894090	0
2096	15.34570186905659	2.518500	5.065470	0
0885	11.006574999999996	8.993235	2.965625	0
0426	37.90075741955313	29.029545	10.858385	0
3360	8.77898	12.698350	6.072505	1
3070	19.675784363729694	19.700145	8.458875	0
2513	28.26689944763869	21.950735	17.352830	0
2799	4.59762758254442	5.123870	7.654050	0
1287	6.2743499999999965	7.218240	1.317285	0
2136	10.033936485015145	18.054725	4.472710	0
2729	9.895514999999998	15.415775	1.864055	0
4617	9.494380000000003	10.538645	5.316225	0
0515	10.905834999999998	14.038265	3.610215	0
4683	2.801739999999997	5.080800	6.935730	0
1084	11.641675	10.464185	5.404190	0
0733	2.3536024001865865	4.731860	4.756315	0
0312	2.5352900000000003	20.641115	0.436905	0
0421	4.923119999999996	2.919635	9.221360	0
2469	6.627937599671882	4.010620	8.983380	0
3617	47.48884525867612	16.954615	6.992670	0
3584	5.369515000000003	18.865390	5.066565	1
0016	14.756949999999994	6.941570	11.840235	0
0196	2.389203322039336	7.477390	2.056045	0
3905	11.166445000000001	41.077830	6.046590	0
3881	13.9897895675078	19.339890	3.018185	0
0808	6.333115	1.854930	1.408170	1
1088	30.270242514334633	2.068455	6.378740	0
4189	36.962089999999996	37.378920	6.442980	0
3314	0.12044999999999889	8.792120	0.811395	1
0126	10.914342944206593	11.994995	11.809210	0
4550	16.44325	6.927335	4.734050	0
3682	14.153604999999995	10.481705	7.577035	0
2447	45.22423	50.152095	8.304480	0
1826	11.203122696220191	15.617985	5.021670	0
4843	32.85514130969411	11.100380	22.631825	0
0600	3.302919632668912	12.551620	0.227760	0
1261	17.771440952067465	17.848135	2.661580	0
2693	16.2795475	17.632420	1.498690	0
4424	14.475164005086807	17.126530	1.769155	0
2597	10.560033815074748	13.864160	1.107045	0
4512	3.7182550000000005	23.528630	4.759235	0
2249	10.713317975121626	20.985675	7.579955	0
3789	10.914435638490241	20.093980	12.770985	0
3462	8.94323	21.316365	9.214790	0
3014	17.95727	21.119630	7.583970	0
2368	6.526199999999998	4.488770	7.649305	0
1383	7.082460000000002	10.177660	4.101140	0
2091	33.222300000000004	2.649900	10.030930	1
4547	17.621706064000268	17.918215	10.120720	0
1946	0.39712	3.909515	3.232805	1
3152	22.120804139100706	29.155470	3.212730	0
0809	6.040611025866127	20.912310	18.719390	0
2380	21.403600000000004	18.504405	6.890835	0
3372	11.64423	11.142355	10.825900	0
1021	4.488040000000001	14.056880	5.591435	1
4297	6.523338682776065	14.839075	6.701400	0
3037	32.13960036543815	35.010070	10.551785	0
0474	2.8495550000000005	4.647180	1.804560	0
2290	19.44537500000001	27.879430	7.620470	0
1771	6.2588131745262086	7.641275	5.305640	0
1848	9.461852643884146	14.163460	8.926805	0
2622	6.099880000000003	12.523150	7.366795	1
4192	13.339509268260509	18.446370	9.181210	0
2694	5.793645	1.852375	9.100545	0
1154	12.30022075024473	19.059205	13.644065	0
1874	19.368725	11.904475	12.411095	0
0072	23.477894999999997	22.293835	15.672370	0
2441	26.73242791622009	39.472925	12.336635	0
3776	11.391008091761133	2.045095	15.689160	0
1625	6.670695030554241	10.899995	2.475795	0
1139	20.984225731335844	17.307570	10.786480	0
4710	9.600595000000002	16.386310	8.245350	0
1175	24.720082305622437	42.913415	12.644695	0
3720	12.810402364422556	5.039190	8.558520	0
0546	8.91403	4.634040	7.094140	0
1086	12.76207263113425	16.894025	3.792350	0
2503	5.297483036351981	14.694900	0.578160	0
2226	1.8593100000000056	7.041215	3.431365	0
1022	6.809075000000002	15.874945	5.953880	0
1543	35.410114839663116	40.281400	2.396590	0
2867	23.161751516024722	32.006120	7.129545	0
0909	37.27818	18.880355	30.399390	0
3758	8.043505	0.401135	4.636960	1
1387	12.106521685867618	9.972165	13.081235	0
3801	23.535327485782748	16.795110	4.076685	0
1713	26.251592844946693	36.758055	2.000200	0
0329	28.20741156482787	3.681755	2.983145	0
0768	4.391816980637336	6.691180	1.347945	0
4534	13.032690000000008	9.254575	5.928330	0
4754	8.867675000000002	3.334640	1.270930	1
4657	5.331674300300144	6.875140	9.960485	0
2718	9.236324999999997	6.125065	13.381995	1
2416	20.11807	27.837090	10.889775	0
2327	20.322470000000003	0.383615	3.650365	0
1858	5.05014331389188	9.795140	2.791885	0
2801	8.263234999999993	13.844815	6.800315	0
0805	3.439395	5.516610	3.684310	0
0713	12.086552623549697	15.407015	2.509740	0
2690	9.616832343488266	11.635105	9.571395	0
4071	6.855794999999999	7.618645	3.554005	0
4082	18.680283022298557	9.858650	1.335535	0
2210	7.8989649999999925	18.420820	8.823875	1
0309	45.351087529632345	37.982630	4.538775	0
3532	6.9840843571162745	2.216645	5.881245	0
4017	19.962197711968564	7.727050	8.431865	0
